2005-1-1,22,70,1015,
2005-1-2,23,67,1012,
2005-1-3,24,72,1009,
2005-1-4,24,82,1006,
2005-1-5,28,81,1004,Rain
2005-1-6,26,93,1006,Rain
2005-1-7,26,79,1007,Rain
2005-1-8,23,63,1013,
2005-1-9,23,60,1016,Rain
2005-1-10,22,68,1017,Rain
2005-1-11,22,62,1017,
2005-1-12,21,63,1016,
2005-1-13,22,61,1014,
2005-1-14,24,67,1013,
2005-1-15,26,76,1013,
2005-1-16,26,76,1011,
2005-1-17,26,81,1014,Rain
2005-1-18,24,72,1017,
2005-1-19,24,67,1016,
2005-1-20,24,74,1012,
2005-1-21,26,80,1009,Rain
2005-1-22,27,77,1011,
2005-1-23,28,77,1013,Rain
2005-1-24,26,75,1015,Rain
2005-1-25,23,82,1014,Rain
2005-1-26,24,73,1010,Rain
2005-1-27,23,91,1006,Rain
2005-1-28,26,79,1002,
2005-1-29,26,79,1004,
2005-1-30,27,77,1006,
2005-1-31,27,78,1009,
2005-2-1,26,78,1007,
2005-2-2,26,84,1003,Rain-Thunderstorm
2005-2-3,24,61,1005,Rain
2005-2-4,24,76,1006,
2005-2-5,26,80,1005,
2005-2-6,26,80,1008,Fog
2005-2-7,28,80,1009,
2005-2-8,27,80,1007,
2005-2-9,28,68,1004,Rain
2005-2-10,24,83,1003,Rain
2005-2-11,22,74,1009,
2005-2-12,23,70,1011,
2005-2-13,23,65,1015,Rain
2005-2-14,23,65,1020,Rain
2005-2-15,22,65,1019,
2005-2-16,24,74,1014,
2005-2-17,24,74,1014,
2005-2-18,27,67,1015,
2005-2-19,26,69,1014,
2005-2-20,24,67,1015,
2005-2-21,24,61,1016,
2005-2-22,26,65,1016,
2005-2-23,26,65,1016,
2005-2-24,26,66,1015,
2005-2-25,26,69,1015,
2005-2-26,27,69,1016,Rain
2005-2-27,26,73,1016,
2005-2-28,24,73,1018,Rain
2005-3-1,23,65,1020,
2005-3-2,23,65,1019,
2005-3-3,23,57,1019,
2005-3-4,23,64,1017,
2005-3-5,23,71,1013,
2005-3-6,24,66,1015,
2005-3-7,24,62,1019,
2005-3-8,23,64,1019,
2005-3-9,22,64,1018,
2005-3-10,23,71,1017,Rain
2005-3-11,23,69,1021,
2005-3-12,24,66,1021,
2005-3-13,23,68,1018,Rain
2005-3-14,23,76,1018,Rain
2005-3-15,23,72,1017,
2005-3-16,24,72,1014,
2005-3-17,23,75,1011,
2005-3-18,22,87,1012,Rain
2005-3-19,22,69,1015,
2005-3-20,22,62,1016,
2005-3-21,22,60,1013,
2005-3-22,22,74,1008,
2005-3-23,24,53,1004,
2005-3-24,22,68,1009,
2005-3-25,23,70,1011,
2005-3-26,22,70,1015,Rain-Thunderstorm
2005-3-27,19,65,1019,
2005-3-28,21,74,1017,
2005-3-29,21,61,1020,
2005-3-30,21,66,1021,Rain
2005-3-31,21,67,1022,
2005-4-1,21,66,1023,
2005-4-2,20,67,1022,
2005-4-3,21,72,1019,
2005-4-4,22,73,1020,
2005-4-5,23,84,1022,Rain
2005-4-6,23,76,1020,Rain
2005-4-7,23,79,1020,Rain
2005-4-8,23,85,1020,Rain
2005-4-9,23,85,1023,Rain
2005-4-10,23,79,1023,
2005-4-11,22,86,1020,
2005-4-12,21,84,1019,
2005-4-13,21,83,1019,Rain
2005-4-14,21,75,1018,
2005-4-15,21,78,1016,
2005-4-16,21,73,1016,
2005-4-17,21,70,1017,
2005-4-18,22,77,1018,
2005-4-19,23,80,1019,
2005-4-20,22,78,1021,
2005-4-21,22,68,1024,Rain
2005-4-22,21,88,1026,Rain
2005-4-23,21,78,1025,Rain
2005-4-24,20,71,1023,
2005-4-25,20,74,1023,
2005-4-26,20,75,1025,
2005-4-27,20,85,1026,Rain
2005-4-28,21,77,1025,Rain
2005-4-29,19,78,1020,
2005-4-30,19,77,1017,
2005-5-1,19,81,1015,Fog
2005-5-2,19,80,1020,Rain
2005-5-3,19,68,1023,
2005-5-4,19,79,1022,Rain
2005-5-5,19,85,1019,Rain
2005-5-6,19,70,1020,
2005-5-7,21,82,1021,Rain
2005-5-8,19,87,1022,Rain
2005-5-9,20,83,1022,Rain
2005-5-10,20,77,1021,
2005-5-11,18,82,1017,Rain
2005-5-12,17,96,1011,Rain
2005-5-13,20,78,1006,Rain-Thunderstorm
2005-5-14,19,61,1008,
2005-5-15,17,66,1012,
2005-5-16,17,73,1014,
2005-5-17,17,76,1014,Rain
2005-5-18,17,64,1015,
2005-5-19,16,72,1018,Rain-Thunderstorm
2005-5-20,16,75,1018,Rain
2005-5-21,18,65,1018,Rain
2005-5-22,17,72,1020,
2005-5-23,17,72,1024,
2005-5-24,18,80,1024,
