2012-1-1,22,57,1016,
2012-1-2,23,61,1017,
2012-1-3,24,60,1016,
2012-1-4,27,68,1013,Rain
2012-1-5,23,68,1015,Rain-Thunderstorm
2012-1-6,20,73,1015,Rain
2012-1-7,20,61,1014,
2012-1-8,24,76,1005,Rain-Thunderstorm
2012-1-9,23,78,1006,Fog-Rain
2012-1-10,23,50,1008,
2012-1-11,23,35,1005,Rain
2012-1-12,17,45,1015,
2012-1-13,20,53,1015,
2012-1-14,20,74,1016,Rain
2012-1-15,21,77,1019,Rain
2012-1-16,22,75,1022,Rain
2012-1-17,23,64,1022,Rain
2012-1-18,24,71,1016,
2012-1-19,23,79,1016,
2012-1-20,23,72,1016,
2012-1-21,23,75,1015,Rain-Thunderstorm
2012-1-22,23,60,1021,Rain
2012-1-23,22,60,1021,Rain
2012-1-24,22,72,1017,Rain
2012-1-25,23,89,1013,Rain
2012-1-26,23,83,1013,Rain
2012-1-27,23,77,1016,Rain
2012-1-28,23,70,1014,Rain
2012-1-29,24,70,1009,
2012-1-30,28,62,1000,Rain
2012-1-31,24,69,1006,Rain
2012-2-1,19,82,1013,Rain
2012-2-2,18,79,1011,Rain
2012-2-3,19,94,1005,Rain
2012-2-4,21,82,1004,Rain
2012-2-5,24,72,1001,
2012-2-6,21,80,1002,Rain
2012-2-7,21,77,1007,Rain
2012-2-8,21,75,1011,Rain
2012-2-9,23,73,1012,Rain
2012-2-10,23,77,1011,Rain
2012-2-11,20,78,1010,Rain-Thunderstorm
2012-2-12,21,77,1014,Rain-Thunderstorm
2012-2-13,21,77,1017,Rain
2012-2-14,22,73,1020,Rain
2012-2-15,22,66,1020,Rain
2012-2-16,24,59,1018,
2012-2-17,24,65,1016,Rain-Thunderstorm
2012-2-18,21,79,1017,Rain-Thunderstorm
2012-2-19,24,78,1015,Rain-Thunderstorm
2012-2-20,22,85,1011,Rain
2012-2-21,22,78,1011,Rain
2012-2-22,21,72,1015,
2012-2-23,23,66,1018,
2012-2-24,24,71,1022,
2012-2-25,24,68,1022,
2012-2-26,26,69,1019,Rain
2012-2-27,26,66,1015,Rain
2012-2-28,28,69,1012,Rain
2012-2-29,21,94,1013,Rain
2012-3-1,25,82,1006,Rain
2012-3-2,19,82,1013,Rain
2012-3-3,20,70,1019,Rain
2012-3-4,24,78,1012,Rain
2012-3-5,22,72,1013,Rain
2012-3-6,21,69,1018,
2012-3-7,18,76,1016,Rain-Thunderstorm
2012-3-8,18,86,1007,Rain-Thunderstorm
2012-3-9,21,68,1009,
2012-3-10,20,70,1014,
2012-3-11,20,67,1017,
2012-3-12,22,72,1019,Rain
2012-3-13,21,66,1020,
2012-3-14,22,74,1019,
2012-3-15,24,73,1015,
2012-3-16,26,69,1011,
2012-3-17,20,86,1014,Rain-Thunderstorm
2012-3-18,19,75,1021,Rain
2012-3-19,21,74,1023,Rain
2012-3-20,21,67,1018,Rain
2012-3-21,22,74,1008,
2012-3-22,19,83,1007,Rain
2012-3-23,21,55,1004,
2012-3-24,18,42,1012,
2012-3-25,18,63,1021,Rain
2012-3-26,20,68,1022,Rain
2012-3-27,22,63,1022,
2012-3-28,21,73,1021,Rain
2012-3-29,22,71,1018,
2012-3-30,20,81,1018,
2012-3-31,22,67,1017,
2012-4-1,20,71,1017,Rain-Thunderstorm
2012-4-2,20,78,1016,
2012-4-3,22,72,1014,
2012-4-4,23,68,1016,
2012-4-5,23,64,1020,
2012-4-6,22,60,1018,
2012-4-7,22,64,1016,
2012-4-8,22,69,1016,Rain-Thunderstorm
2012-4-9,19,42,1015,
2012-4-10,13,51,1025,
2012-4-11,14,68,1030,Rain
2012-4-12,17,73,1031,Rain
2012-4-13,19,61,1029,
2012-4-14,20,65,1026,
2012-4-15,21,67,1023,
2012-4-16,19,71,1023,
2012-4-17,19,86,1021,Rain
2012-4-18,19,88,1019,Rain
2012-4-19,21,89,1017,Rain
2012-4-20,22,78,1015,Fog
2012-4-21,20,88,1014,Fog
