2009-1-1,27,51,1003,
2009-1-2,19,63,1013,
2009-1-3,20,55,1020,
2009-1-4,23,63,1016,
2009-1-5,26,61,1010,
2009-1-6,24,72,1009,
2009-1-7,27,65,1007,Rain
2009-1-8,20,83,1012,Rain
2009-1-9,20,52,1019,
2009-1-10,20,52,1015,
2009-1-11,22,63,1012,Rain
2009-1-12,21,83,1016,Rain
2009-1-13,23,75,1017,
2009-1-14,26,60,1012,
2009-1-15,28,64,1009,Rain-Thunderstorm
2009-1-16,22,69,1012,
2009-1-17,18,61,1019,
2009-1-18,19,58,1020,
2009-1-19,22,61,1016,
2009-1-20,26,59,1011,
2009-1-21,27,62,1009,Rain-Thunderstorm
2009-1-22,29,53,1006,
2009-1-23,27,65,1007,
2009-1-24,31,55,1005,
2009-1-25,22,65,1018,
2009-1-26,23,88,1019,Rain
2009-1-27,22,92,1019,Rain
2009-1-28,24,72,1016,
2009-1-29,26,72,1017,
2009-1-30,26,67,1016,
2009-1-31,26,70,1015,
2009-2-1,24,77,1015,
2009-2-2,27,70,1013,
2009-2-3,24,74,1010,Rain
2009-2-4,24,82,1010,
2009-2-5,27,69,1007,
2009-2-6,27,70,1008,Thunderstorm
2009-2-7,28,59,1011,
2009-2-8,26,63,1009,
2009-2-9,20,90,1011,
2009-2-10,19,93,1011,Rain
2009-2-11,19,79,1011,Rain
2009-2-12,19,72,1017,Rain
2009-2-13,18,80,1024,Rain
2009-2-14,19,82,1020,Rain
2009-2-15,20,86,1015,Rain
2009-2-16,21,77,1017,Rain
2009-2-17,21,76,1016,Rain
2009-2-18,22,87,1009,Rain
2009-2-19,26,73,1007,
2009-2-20,23,75,1011,
2009-2-21,22,83,1013,Rain
2009-2-22,22,71,1017,
2009-2-23,24,70,1015,Thunderstorm
2009-2-24,23,79,1014,
2009-2-25,23,77,1015,
2009-2-26,21,69,1019,
2009-2-27,21,64,1016,
2009-2-28,22,66,1008,Rain
2009-3-1,23,68,1010,
2009-3-2,23,65,1015,
2009-3-3,24,63,1016,Rain
2009-3-4,23,53,1008,
2009-3-5,19,42,1009,
2009-3-6,19,61,1012,
2009-3-7,21,75,1013,
2009-3-8,21,89,1017,Rain
2009-3-9,21,82,1021,Rain
2009-3-10,22,65,1021,
2009-3-11,21,66,1023,Rain
2009-3-12,22,67,1021,Rain
2009-3-13,22,75,1017,Rain
2009-3-14,24,78,1012,Rain-Thunderstorm
2009-3-15,23,75,1009,Rain
2009-3-16,21,41,1010,
2009-3-17,19,52,1013,
2009-3-18,21,65,1017,
2009-3-19,23,67,1015,
2009-3-20,24,76,1016,
2009-3-21,23,72,1017,Rain
2009-3-22,23,67,1016,Rain
2009-3-23,23,68,1015,Rain-Thunderstorm
2009-3-24,24,67,1016,
2009-3-25,24,67,1019,Rain-Thunderstorm
2009-3-26,26,71,1018,Rain-Thunderstorm
2009-3-27,20,74,1023,Rain
2009-3-28,20,66,1024,
2009-3-29,21,68,1022,
2009-3-30,22,77,1023,Rain
2009-3-31,20,84,1021,Rain
2009-4-1,22,85,1021,Rain
2009-4-2,22,87,1022,Rain
2009-4-3,23,85,1018,Rain
2009-4-4,20,76,1017,Rain
2009-4-5,20,67,1017,
2009-4-6,18,69,1019,
2009-4-7,17,65,1024,
2009-4-8,17,73,1025,
2009-4-9,18,72,1023,
2009-4-10,20,72,1022,
2009-4-11,20,76,1023,Rain
2009-4-12,22,73,1021,Rain
2009-4-13,20,91,1019,Rain
2009-4-14,21,83,1013,Rain-Thunderstorm
2009-4-15,23,58,1009,Fog
2009-4-16,20,44,1013,
2009-4-17,17,63,1015,
2009-4-18,17,70,1019,Rain
2009-4-19,18,80,1018,Rain
2009-4-20,17,71,1019,Rain
2009-4-21,19,75,1021,Rain
2009-4-22,19,73,1023,Rain
2009-4-23,18,78,1019,Rain
2009-4-24,18,69,1009,Rain
2009-4-25,20,47,1003,
2009-4-26,17,38,1003,
2009-4-27,16,41,1012,
2009-4-28,16,52,1016,
2009-4-29,13,73,1020,Rain
2009-4-30,14,84,1020,Rain
2009-5-1,16,69,1022,
2009-5-2,16,76,1023,Rain-Thunderstorm
2009-5-3,16,80,1026,Rain
2009-5-4,17,72,1027,Rain
2009-5-5,17,77,1029,Rain
2009-5-6,18,73,1025,Fog
2009-5-7,16,70,1023,
2009-5-8,16,73,1025,
2009-5-9,16,65,1022,
2009-5-10,16,67,1023,Rain
2009-5-11,14,67,1023,Rain
2009-5-12,13,75,1019,Rain
2009-5-13,16,59,1014,
2009-5-14,16,47,1012,
2009-5-15,16,45,1011,
2009-5-16,19,43,1009,
2009-5-17,14,59,1018,
2009-5-18,15,68,1023,
2009-5-19,17,83,1022,Rain
2009-5-20,18,83,1021,Rain
2009-5-21,18,69,1022,Rain
2009-5-22,17,75,1022,Rain
2009-5-23,18,70,1023,Rain
2009-5-24,19,59,1025,
2009-5-25,17,72,1024,
2009-5-26,17,75,1020,Fog
2009-5-27,17,88,1019,Rain
2009-5-28,14,85,1020,Fog-Rain
2009-5-29,13,78,1022,Rain
2009-5-30,13,81,1027,Rain
2009-5-31,17,59,1032,Rain
2009-6-1,16,73,1031,Rain
2009-6-2,16,85,1028,Rain
2009-6-3,17,91,1024,Rain
2009-6-4,16,91,1018,Fog-Rain
2009-6-5,17,74,1013,Fog
2009-6-6,14,61,1011,
2009-6-7,15,66,1007,Rain
2009-6-8,15,54,1008,
2009-6-9,13,48,1009,
2009-6-10,11,44,1012,
2009-6-11,10,45,1019,
2009-6-12,11,55,1021,
2009-6-13,13,52,1015,
2009-6-14,11,77,1012,Rain
2009-6-15,13,69,1012,
2009-6-16,12,80,1018,Rain
2009-6-17,13,86,1026,Rain
2009-6-18,13,88,1028,Rain
2009-6-19,14,69,1028,Rain
2009-6-20,13,89,1026,Rain
2009-6-21,17,89,1021,Fog-Rain
2009-6-22,17,87,1018,Rain
2009-6-23,14,79,1017,
2009-6-24,14,76,1013,Rain
2009-6-25,13,61,1013,
2009-6-26,13,63,1010,
2009-6-27,12,78,1006,Rain
2009-6-28,14,76,1005,Rain
2009-6-29,16,59,1010,
2009-6-30,17,58,1009,
2009-7-1,18,42,1005,
2009-7-2,14,42,1006,
2009-7-3,13,46,1004,
2009-7-4,12,51,1011,
2009-7-5,13,53,1015,
2009-7-6,11,57,1019,
2009-7-7,10,81,1023,Rain
2009-7-8,12,91,1028,Rain
2009-7-9,12,90,1029,Fog-Rain
2009-7-10,13,83,1025,Rain
2009-7-11,13,77,1020,
2009-7-12,14,71,1011,Rain
2009-7-13,14,56,1006,
2009-7-14,13,56,1006,
2009-7-15,12,64,1009,
2009-7-16,11,74,1011,Rain
2009-7-17,12,73,1018,Rain
2009-7-18,13,64,1020,
2009-7-19,13,57,1020,
2009-7-20,14,52,1021,
2009-7-21,16,50,1017,
2009-7-22,20,52,1008,Rain
2009-7-23,13,60,1013,Rain
2009-7-24,11,68,1024,
2009-7-25,12,69,1023,
2009-7-26,11,82,1016,Rain
2009-7-27,13,61,1015,
2009-7-28,13,53,1021,
2009-7-29,13,58,1023,
2009-7-30,13,52,1021,
2009-7-31,14,53,1019,
2009-8-1,13,53,1023,
2009-8-2,13,56,1024,
2009-8-3,14,58,1020,
2009-8-4,14,57,1020,
2009-8-5,13,61,1021,
2009-8-6,14,64,1020,
2009-8-7,17,50,1014,
2009-8-8,11,57,1021,
2009-8-9,11,63,1019,
2009-8-10,12,66,1017,
2009-8-11,14,77,1013,Rain-Thunderstorm
2009-8-12,14,63,1011,
2009-8-13,14,53,1012,
2009-8-14,16,67,1017,
2009-8-15,16,67,1017,
2009-8-16,17,54,1012,
2009-8-17,18,36,1014,
2009-8-18,13,52,1026,
2009-8-19,13,63,1025,
2009-8-20,16,69,1016,
2009-8-21,18,49,1006,
2009-8-22,17,53,1010,Rain
2009-8-23,19,57,1008,
2009-8-24,20,55,1004,Rain
2009-8-25,18,31,1005,
2009-8-26,17,29,1011,
2009-8-27,16,39,1015,
2009-8-28,17,33,1014,
2009-8-29,20,43,1004,Rain
2009-8-30,16,33,1009,
2009-8-31,16,40,1016,
2009-9-1,16,53,1020,
2009-9-2,14,70,1022,
2009-9-3,17,79,1018,Rain
2009-9-4,19,61,1012,Rain
2009-9-5,17,53,1015,
2009-9-6,15,63,1015,
2009-9-7,17,68,1005,Rain-Hail-Thunderstorm
2009-9-8,16,56,1007,Rain
2009-9-9,16,48,1010,
2009-9-10,16,52,1015,
2009-9-11,14,52,1020,
2009-9-12,20,41,1020,
2009-9-13,23,30,1017,
2009-9-14,19,63,1020,
2009-9-15,19,73,1019,
2009-9-16,17,89,1020,
2009-9-17,24,56,1014,Fog
2009-9-18,20,60,1017,
2009-9-19,18,69,1016,
2009-9-20,20,55,1012,Rain
2009-9-21,18,76,1012,
2009-9-22,24,58,1001,Rain-Thunderstorm
2009-9-23,19,41,998,
2009-9-24,19,38,1010,
2009-9-25,19,39,1009,
2009-9-26,17,26,1003,
2009-9-27,14,32,1005,
2009-9-28,16,45,1007,
2009-9-29,14,59,1013,
2009-9-30,18,55,1015,
2009-10-1,23,40,1010,
2009-10-2,18,80,1009,Rain-Thunderstorm
2009-10-3,14,90,1012,Rain
2009-10-4,14,80,1020,Rain
2009-10-5,16,85,1019,Rain-Thunderstorm
2009-10-6,16,79,1017,Rain-Thunderstorm
2009-10-7,14,66,1014,Rain
2009-10-8,13,59,1019,
2009-10-9,13,80,1026,Rain
2009-10-10,13,81,1028,Rain
2009-10-11,16,73,1022,Rain
2009-10-12,17,61,1008,
2009-10-13,21,34,999,
2009-10-14,19,36,1001,Rain
2009-10-15,18,38,1007,
2009-10-16,16,38,1012,
2009-10-17,16,56,1020,Rain
2009-10-18,17,72,1025,Rain
2009-10-19,17,66,1026,
2009-10-20,20,62,1021,
2009-10-21,26,54,1018,
2009-10-22,19,70,1023,
2009-10-23,22,69,1018,
2009-10-24,19,66,1017,
2009-10-25,18,83,1016,Rain-Thunderstorm
2009-10-26,16,78,1023,Rain
2009-10-27,17,62,1027,Rain
2009-10-28,19,73,1024,Rain
2009-10-29,19,80,1024,
2009-10-30,21,73,1022,
2009-10-31,21,71,1023,
2009-11-1,22,66,1021,
2009-11-2,21,84,1019,
2009-11-3,29,43,1009,
2009-11-4,19,79,1016,Rain
2009-11-5,17,85,1021,Rain
2009-11-6,19,70,1027,Rain
2009-11-7,20,73,1030,Rain
2009-11-8,20,85,1029,Rain
2009-11-9,22,71,1025,
2009-11-10,21,61,1021,
2009-11-11,20,76,1021,
2009-11-12,24,67,1017,Rain-Thunderstorm
2009-11-13,20,75,1018,Rain
2009-11-14,21,63,1013,
